"AIRPORT","DISPLAY_AIRPORT_NAME",
"TLN","Hyeres Le Palyvestre",
"TLN","Le Palyvestre",
"TLN","Hyeres Le Palyvestre",
"TLR","Mefford Field",
"TLR","Mefford Field",
"TLS","Blagnac",
"TLS","Blagnac",
"TLS","Toulouse Blagnac",
"TLS","Blagnac",
"TLS","Toulouse Blagnac",
"TLT","Tuluksak Airport",
"TLT","Tuluksak Airport",
"TLT","Tuluksak Airport",
"TLT","Tuluksak Airport",
"TLT","Tuluksak Airport",
"TLT","Tuluksak Airport",
"TLV","Ben Gurion",
"TLV","Ben Gurion",
"TMA","Henry Tift Myers",
"TMA","Henry Tift Myers",
"TMA","Henry Tift Myers",
"TMA","Henry Tift Myers",
"TMA","Henry Tift Myers",
"TMB","Tamiami",
"TMB","Kendall-Tamiami Executive",
"TMB","Kendall-Tamiami Executive",
"TMB","Miami Executive",
"TMB","Kendall Tamiami Executive",
"TMB","Miami Executive",
"TMD","Timbedra Airport",
"TMI","Tumlingtar Airport",
"TMI","Tumlingtar Airport",
"TMI","Tumlingtar Airport",
"TMI","Tumlingtar Airport",
"TMI","Tumlingtar Airport",
"TML","Tamale Airport",
"TML","Tamale Airport",
"TML","Tamale Airport",
"TML","Tamale Airport",
"TML","Tamale Airport",
"TMM","Tamatave Airport",
"TMM","Toamasina",
"TMM","Toamasina",
"TMM","Toamasina",
"TMM","Toamasina",
"TMM","Toamasina",
"TMP","Tampere-Pirkkala",
"TMR","Tamanrasset Airport",
"TMR","Tamenghest",
"TMR","Aguemar",
"TMS","Salazar",
"TMT","Trombetas Airport",
"TMT","Trombetas Airport",
"TMT","Trombetas Airport",
"TMU","Tambor Airport",
"TMW","Tamworth Airport",
"TMW","Tamworth Airport",
"TN1","Lebanon Municipal",
"TN1","Lebanon Municipal",
"TN2","Upper Cumberland Regional",
"TN2","Upper Cumberland Regional",
"TN2","Upper Cumberland Regional",
"TN2","Upper Cumberland Regional",
"TN3","Ellington",
"TN3","Ellington",
"TN4","Abernathy Field",
"TN4","Abernathy Field",
"TN5","Lafayette Municipal",
"TN5","Franklin Wilkins",
"TN6","Dyersburg Regional",
"TN6","Dyersburg Regional",
"TN7","Winchester Municipal",
"TN7","Winchester Municipal",
"TN8","John C Tune",
"TN8","John C Tune",
"TN8","John C Tune",
"TN8","John C Tune",
"TN9","Gatlinburg-Pigeon Forge",
"TNA","Yaoqiang",
"TNC","Tin City AFS",
"TNC","Tin City LRRS",
"TNE","Tanegashima Airport",
"TNE","Tanegashima Airport",
"TNE","Tanegashima Airport",
"TNE","Tanegashima Airport",
"TNE","Tanegashima Airport",
"TNE","Tanegashima Airport",
"TNG","Tanger Ibn Batouta International",
"TNG","Tanger Ibn Batouta International",
"TNJ","Kidjang",
"TNK","Tununak Airport",
"TNK","Tununak Airport",
"TNK","Tununak Airport",
"TNK","Tununak Airport",
"TNK","Tununak Airport",
"TNN","Tainan Airport",
"TNN","Tainan Airport",
"TNO","Tamarindo de Santa Cruz",
"TNO","Tamarindo de Santa Cruz",
"TNO","Tamarindo de Santa Cruz",
"TNO","Tamarindo de Santa Cruz",
"TNP","Twentynine Palms Airport",
"TNP","Twentynine Palms Airport",
"TNR","Ivato",
"TNR","Ivato",
"TNR","Ivato",
"TNR","Ivato",
"TNR","Ivato",
"TNR","Ivato",
"TNT","Dade-Collier",
"TNT","Dade-Collier Training and Transition",
"TNU","Newton Municipal",
"TNU","Newton Municipal Earl Johnson Field",
"TNU","Newton Municipal",
"TNU","Newton Municipal Earl Johnson Field",
"TNX","Stung Treng Airport",
"TNX","Stung Treng Airport",
"TNX","Stung Treng Airport",
"TNX","Stung Treng Airport",
"TNX","Stung Treng Airport",
"TOA","Torrance Municipal - Zamperini Field",
"TOA","Zamperini Field",
"TOB","Gamal Abd El Nasser",
"TOB","Gamal Abd El Nasser",
"TOB","Gamal Abd El Nasser",
"TOB","Tobruk Airport",
"TOB","Gamal Abd El Nasser",
"TOB","Tobruk Airport",
"TOD","Pulau Tioman Airport",
"TOE","Tozeur Airport",
"TOE","Nefta",
"TOG","Togiak Airport",
"TOG","Togiak Airport",
"TOG","Togiak Airport",
"TOG","Togiak Airport",
"TOG","Togiak Airport",
"TOI","Troy Municipal",
"TOI","N Kenneth Campbell Field at Troy Municipal",
"TOI","Troy Municipal Airport at N Kenneth Campbell",
"TOI","Troy Municipal",
"TOI","Troy Municipal at N Kenneth Campbell Field",
"TOJ","Torrejon AFB",
"TOL","Toledo Express",
"TOL","Toledo Express",
"TOM","Tombouctou Airport",
"TOM","Tombouctou Airport",
"TOM","Tombouctou Airport",
"TOM","Tombouctou Airport",
"TOP","Philip Billard Municipal",
"TOP","Philip Billard Municipal",
"TOQ","Barriles",
"TOQ","Barriles",
"TOQ","Barriles",
"TOR","Torrington Municipal",
"TOS","Langnes",
"TOS","Langnes",
"TOS","Langnes",
"TOS","Langnes",
"TOS","Langnes",
"TOS","Langnes",
"TOU","Touho Airport",
"TOU","Touho Airport",
"TOV","Tortola West End Seaplane Base",
"TOY","Toyama Airport",
"TOY","Toyama Airport",
"TPA","Tampa International",
"TPA","Tampa International",
"TPB","Allen Air Park",
"TPE","Chiang Kai Shek International",
"TPE","Taiwan Taoyuan International",
"TPE","Taiwan Taoyuan International",
"TPE","Taiwan Taoyuan International",
"TPE","Taiwan Taoyuan International",
"TPF","Peter O'Knight",
"TPF","Peter O'Knight",
"TPF","Peter O'Knight",
"TPF","Peter O'Knight",
"TPF","Peter O'Knight",
"TPH","Tonopah Airport",
"TPI","Tapini Airport",
"TPI","Tapini Airport",
"TPI","Tapini Airport",
"TPI","Tapini Airport",
"TPI","Tapini Airport",
"TPL","Draughon-Miller Central Texas Regional",
"TPL","Draughon-Miller Central Texas Regional",
"TPL","Draughon-Miller Central Texas Regional",
"TPP","Tarapoto Airport",
"TPQ","Tepic Airport",
"TPQ","Tepic Airport",
"TPR","Tom Price Airport",
"TPS","Trapani/Birgi",
"TPS","Trapani/Birgi",
"TPS","Trapani/Birgi",
"TRB","Turbo Airport",
"TRC","Torreon International",
"TRC","Torreon International",
"TRD","Vaernes",
"TRD","Vaernes",
"TRD","Vaernes",
"TRD","Vaernes",
"TRE","Tiree Island Airport",
"TRF","Torp",
"TRF","Sandefjord Airport",
"TRF","Torp",
"TRG","Tauranga Airport",
"TRG","Tauranga Airport",
"TRH","Trona Airport",
"TRH","Trona Airport",
"TRH","Trona Airport",
"TRH","Trona Airport",
"TRH","Trona Airport",
"TRI","Tri-Cities Regional TN/VA",
"TRI","Tri-Cities Regional TN/VA",
"TRI","Tri Cities",
"TRI","Tri Cities Regional Tn Va",
"TRI","Tri Cities",
"TRK","Juwata",
"TRK","Juwata",
"TRL","Terrell Municipal",
"TRM","Jacqueline Cochran Regional",
"TRM","Jacqueline Cochran Regional",
"TRN","Torino/Caselle",
"TRN","Torino",
"TRO","Taree Airport",
"TRO","Taree Airport",
"TRR","China Bay",
"TRR","China Bay",
"TRS","Ronchi Dei Legionari",
"TRS","Trieste Airport",
"TRS","Ronchi Dei Legionari",
"TRS","Trieste Airport",
"TRU","Cap C Martinez de Pinillos",
"TRU","Capitan Carlos Martinez de Pinillos",
"TRU","Capitan Carlos Martinez de Pinillos",
"TRU","Capitan Carlos Martinez de Pinillos",
"TRU","Capitan Carlos Martinez de Pinillos",
"TRV","Thiruvananthapuram International",
"TRV","Thiruvananthapuram International",
"TRW","Bonriki International",
"TRW","Bonriki International",
"TRW","Bonriki International",
"TRW","Bonriki International",
"TRW","Bonriki International",
"TRZ","Tiruchirappalli",
"TRZ","Tiruchirappalli",
"TRZ","Tiruchirappalli International",
"TRZ","Tiruchirappalli",
"TRZ","Tiruchirappalli International",
"TSA","Taipei Songshan",
"TSA","Taipei Songshan",
"TSB","Tsumeb Airport",
"TSB","Tsumeb Airport",
"TSB","Tsumeb Airport",
"TSB","Tsumeb Airport",
"TSB","Tsumeb Airport",
"TSB","Tsumeb Airport",
"TSE","Astana International",
"TSE","Astana International",
"TSE","Nursultan Nazarbayev International",
"TSE","Astana International",
"TSE","Nursultan Nazarbayev International",
"TSE","Nursultan Nazarbayev International",
"TSF","Treviso",
"TSF","Treviso",
"TSF","Treviso",
"TSF","Treviso",
"TSF","Treviso",
"TSG","Tanacross Airport",
"TSG","Tanacross Airport",
"TSG","Tanacross Airport",
"TSG","Tanacross Airport",
"TSG","Tanacross Airport",
"TSH","Tshikapa Airport",
"TSH","Tshikapa Airport",
"TSH","Tshikapa Airport",
"TSJ","Tsushima Airport",
"TSJ","Tsushima Airport",
"TSM","Taos Regional",
"TSM","Taos Regional",
"TSM","Taos Regional",
"TSM","Taos Regional",
"TSM","Taos Regional",
"TSN","Tianjin Binhai",
"TSN","Binhai",
"TSP","Tehachapi Kern County Nr 4",
"TSP","Tehachapi Municipal",
"TSR","Traian Vuia",
"TSR","Traian Vuia",
"TSS","East 34th Street Heliport",
"TSS","East 34th Street Heliport",
"TSV","Townsville Airport",
"TSV","Townsville Airport",
"TSV","Townsville International",
"TTB","Tortoli Airport",
"TTB","Tortoli Arbatax",
"TTB","Tortoli Airport",
"TTB","Tortoli Arbatax",
"TTC","Argolla",
"TTD","Portland Troutdale",
"TTD","Portland Troutdale",
"TTG","Tartagal Airport",
"TTH","Thumrait Airport",
"TTH","Thumrait Airport",
"TTJ","Tottori Airport",
"TTJ","Tottori Airport",
"TTL","Turtle Island Airport",
"TTN","Mercer County",
"TTN","Trenton Mercer",
"TTS","Tsaratanana Airport",
"TTS","Tsaratanana Airport",
"TTT","Chihhang",
"TTT","Fongnian",
"TTU","Tetouan/Sania Ramel",
"TTU","Tetouan/Sania Ramel",
"TUA","Tulcan Airport",
"TUB","Tubuai Is Fr. Polynesia",
"TUC","Tucuman Airport",
"TUD","Tambacounda Airport",
"TUD","Tambacounda Airport",
"TUD","Tambacounda Airport",
"TUD","Tambacounda Airport",
"TUD","Tambacounda Airport",
"TUF","St Symphorien",
"TUF","Val de Loire",
"TUF","Tours Val de Loire",
"TUF","Val de Loire",
"TUF","Tours Val de Loire",
"TUG","Tuguegarao Airport",
"TUG","Tuguegarao Airport",
"TUG","Tuguegarao Airport",
"TUG","Tuguegarao Airport",
"TUG","Tuguegarao Airport",
"TUH","Arnold AFB",
"TUI","Turaif Airport",
"TUI","Turaif Airport",
"TUI","Turaif Airport",
"TUI","Turaif Airport",
"TUI","Turaif Airport",
"TUI","Turaif Airport",
"TUK","Turbat International",
"TUK","Turbat International",
"TUK","Turbat International",
"TUL","Tulsa International",
"TUL","Tulsa International",
"TUM","Tumut Airport",
"TUM","Tumut Airport",
"TUN","Tunis/Carthage",
"TUN","Carthage",
"TUN","Carthage",
"TUO","Taupo Airport",
"TUO","Taupo Airport",
"TUP","Tupelo Regional",
"TUP","Tupelo Regional",
"TUP","Tupelo Regional",
"TUP","Tupelo Regional",
"TUP","Tupelo Regional",
"TUR","Tucurui Airport",
"TUR","Tucurui Airport",
"TUS","Tucson International",
"TUS","Tucson International",
"TUS","Tucson International",
"TUS","Tucson International",
"TUT","Tauta Airport",
"TUU","Tabuk Airport",
"TUU","Tabuk Airport",
"TUU","Prince Sultan Bin Abdulaziz",
"TUU","Tabuk Airport",
"TUU","Prince Sultan Bin Abdulaziz",
"TVA","Morafenobe Airport",
"TVA","Morafenobe Airport",
"TVA","Morafenobe Airport",
"TVA","Morafenobe Airport",
"TVA","Morafenobe Airport",
"TVA","Morafenobe Airport",
"TVC","Cherry Capital",
"TVC","Cherry Capital",
"TVC","Cherry Capital",
"TVC","Cherry Capital",
"TVC","Cherry Capital",
"TVF","Thief River Falls Regional",
"TVF","Thief River Falls Regional",
"TVI","Thomasville Regional",
"TVI","Thomasville Regional",
"TVI","Thomasville Regional",
"TVI","Thomasville Regional",
"TVI","Thomasville Regional",
"TVI","Thomasville Regional",
"TVL","Lake Tahoe Airport",
"TVL","Lake Tahoe Airport",
"TVU","Matei",
"TWA","Twin Hills Airport",
"TWA","Twin Hills Airport",
"TWB","Toowoomba Airport",
"TWB","Toowoomba Airport",
"TWD","Jefferson County International",
"TWD","Jefferson County International",
"TWE","Taylor Airport",
"TWF","Joslin Field - Magic Valley Regional",
"TWF","Joslin Field - Magic Valley Regional",
"TWH","Two Harbors Airport",
"TWU","Tawau Airport",
"TWU","Tawau Airport",
"TX1","Mesquite Metro",
"TX2","Denver City Airport",
"TX2","Denver City Airport",
"TX2","Denver City Airport",
"TX2","Denver City Airport",
"TX3","Port Isabel - Cameron County",
"TX4","Bruce Field",
"TX5","Cleburne Municipal",
"TX5","Cleburne Municipal",
"TX5","Cleburne Regional",
"TX5","Cleburne Municipal",
"TX5","Cleburne Regional",
"TX6","Horseshoe Bay Resort",
"TX7","Post Garza County Municipal",
"TX7","Post Garza County Municipal",
"TX7","Post Garza County Municipal",
"TX7","Post Garza County Municipal",
"TX8","Slaton Municipal",
"TX8","Slaton Municipal",
"TX8","Slaton Municipal",
"TX8","Slaton Municipal",
"TX8","Slaton Municipal",
"TX9","Winters Municipal",
"TXG","Taichung Airport",
"TXG","Taichung Airport",
"TXK","Texarkana Muni/Webb Field",
"TXK","Texarkana Regional-Webb Field",
"TXK","Texarkana Regional-Webb Field",
"TXL","Tegel",
"TXL","Tegel",
"TXL","Tegel",
"TXL","Tegel",
"TXN","Tunxi Airport",
"TXN","Tunxi Airport",
"TXN","Tunxi Airport",
"TXN","Tunxi Airport",
"TXN","Tunxi Airport",
"TXU","Tabou Airport",
"TXU","Tabou Airport",
"TYB","Tibooburra Airport",
"TYB","Tibooburra Airport",
"TYB","Tibooburra Airport",
"TYE","Tyonek Airport",
"TYE","Tyonek Airport",
"TYL","Capitan Montes",
"TYL","Capitan FAP Victor Montes International",
"TYL","Capitan FAP Victor Montes International",
"TYM","Staniel Cay",
"TYN","Wusu",
"TYO","Tokyo Metropolitan Area",
"TYR","Tyler Pounds Regional",
"TYR","Tyler Pounds Regional",
"TYR","Tyler Pounds Regional",
"TYR","Tyler Pounds Regional",
"TYR","Tyler Pounds Regional",
"TYR","Tyler Pounds Regional",
"TYS","McGhee Tyson",
"TYS","McGhee Tyson",
"TYS","McGhee Tyson",
"TYS","McGhee Tyson",
"TYS","McGhee Tyson",
"TYZ","Taylor Airport",
"TYZ","Taylor Airport",
"TZA","Belize Municipal",
"TZA","Belize City Municipal",
"TZA","Belize City Municipal",
"TZA","Belize Municipal",
"TZA","Belize City Municipal",
"TZA","Belize Municipal",
"TZF","Maya Beach Airport",
"TZF","Maya Beach Airport",
"TZL","Tuzla Airport",
"TZN","Congo Town",
"TZN","Congo Town Airport",
"TZN","Congo Town Airport",
"TZN","Congo Town Airport",
"TZN","Congo Town Airport",
"TZX","Trabzon Airport",
"TZX","Trabzon Airport",
"U36","Aberdeen Municipal",
"U36","Aberdeen Municipal",
"UAB","Incirlik AB",
"UAB","Incirlik AB",
"UAB","Incirlik AB",
"UAH","Ua Huka Airport",
"UAH","Ua Huka Airport",
"UAK","Narsarsuaq Airport",
"UAK","Narsarsuaq Airport",
"UAK","Narsarsuaq Airport",
"UAK","Narsarsuaq Airport",
"UAK","Narsarsuaq Airport",
"UAM","Andersen AFB",
"UAM","Andersen AFB",
"UAM","Andersen AFB",
"UAQ","San Juan Airport",
"UAQ","San Juan Airport",
"UAS","Samburu Airport",
"UAS","Samburu Airport",
"UAX","Uaxactun Airport",
"UBA","Uberaba Airport",
"UBA","Mario de Almeida Franco",
"UBA","Mario de Almeida Franco",
"UBA","Mario de Almeida Franco",
"UBA","Mario de Almeida Franco",
"UBA","Mario de Almeida Franco",
"UBF","Chatham Municipal",
"UBF","Chatham Municipal",
"UBJ","Yamaguchi Ube",
"UBJ","Yamaguchi Ube",
"UBP","Ubon Ratchathani Airport",
"UBP","Ubon Ratchathani Airport",
"UBS","Lowndes County",
"UBS","Columbus-Lowndes County",
"UBS","Columbus-Lowndes County",
"UBS","Columbus-Lowndes County",
"UBS","Columbus-Lowndes County",
"UCA","Oneida County",
"UCY","Everett-Stewart Regional",
"UCY","Everett-Stewart Regional",
"UCY","Everett-Stewart Regional",
"UCY","Everett-Stewart Regional",
"UCY","Everett-Stewart Regional",
"UDD","Bermuda Dunes Airport",
"UDD","Bermuda Dunes Airport",
"UDG","Darlington County Jetport",
"UDG","Darlington County Jetport",
"UDG","Darlington County",
"UDG","Darlington County Jetport",
"UDG","Darlington County",
"UDI","Uberlandia Airport",
"UDI","Uberlandia Airport",
"UDI","Uberlandia Airport",
"UDI","Uberlandia Airport",
"UDI","Uberlandia Airport",
"UDJ","Uzhhorod International",
"UDJ","Uzhhorod International",
"UDJ","Uzhhorod International",
"UDJ","Uzhhorod International",
"UDR","Udaipur Airport",
"UDR","Udaipur Airport",
"UEL","Quelimane Airport",
"UEL","Quelimane Airport",
"UEO","Kumejima Airport",
"UEO","Kumejima Airport",
"UEO","Kumejima Airport",
"UES","Waukesha County",
"UES","Waukesha County",
"UET","Samungli International",
"UET","Quetta International",
"UET","Samungli International",
"UET","Samungli International",
"UET","Quetta International",
"UET","Quetta/Samungli",
"UFA","Ufa Airport",
"UGA","Ugashik Airport",
"UGB","Ugashik Bay",
"UGB","Ugashik Bay",
"UGC","Urgench Airport",
"UGC","Urgench Airport",
"UGC","Urgench Airport",
"UGC","Urgench Airport",
"UGC","Urgench Airport",
"UGC","Urgench Airport",
"UGC","Urgench Airport",
"UGI","Uganik Airport",
"UGN","Waukegan Regional",
"UGN","Waukegan Regional",
"UGN","Waukegan National",
"UGN","Waukegan National",
"UGS","Ugashik New",
"UGS","Ugashik Airport",
"UHE","Uherske Hradiste Airport",
"UHE","Uherske Hradiste Airport",
"UHF","Upper Heyford Airport",
"UIB","El Carano",
"UIB","El Carano",
"UIH","Phu Cat",
"UII","Utila Island Hond.",
"UIN","Quincy Regional-Baldwin Field",
"UIN","Quincy Regional-Baldwin Field",
"UIN","Quincy Regional-Baldwin Field",
"UIN","Quincy Regional-Baldwin Field",
"UIN","Quincy Regional-Baldwin Field",
"UIO","Mariscal Sucre International",
"UIO","Mariscal Sucre International",
"UIO","Old Mariscal Sucre International",
"UIO","Mariscal Sucre International",
"UIO","Old Mariscal Sucre International",
"UIO","Old Mariscal Sucre International",
"UIP","Pluguffan",
"UIP","Pluguffan",
"UIP","Quimper Pluguffan",
"UIP","Pluguffan",
"UIP","Quimper Pluguffan",
"UK1","Cranfield Airport",
"UKB","Kobe",
"UKI","Ukiah Municipal",
"UKI","Ukiah Municipal",
"ULA","San Julian Airport",
"ULC","Los Cerrillos",
"ULI","Ulithi Airport",
"ULI","Ulithi Airport",
"ULI","Ulithi Airport",
"ULI","Ulithi Airport",
"ULI","Ulithi Airport",
"ULI","Ulithi Airport",
"ULI","Ulithi Airport",
"ULM","New Ulm Municipal",
"ULM","New Ulm Municipal",
"ULM","New Ulm Municipal",
"ULM","New Ulm Municipal",
"ULM","New Ulm Municipal",
"ULM","New Ulm Municipal",
"ULN","Buyant Uhaa",
"ULN","Chinggis Khaan International",
"ULQ","Farfan",
"ULQ","Farfan",
"ULQ","Tulua Airport",
"ULQ","Tulua Airport",
"ULQ","Tulua Airport",
"ULQ","Heriberto Gil Martinez",
"ULQ","Farfan",
"ULQ","Heriberto Gil Martinez",
"ULS","Ulysses Airport",
"ULS","Ulysses Airport",
"ULY","Ulyanovsk Airport",
"ULY","Ulyanovsk Airport",
"ULY","Vostochny",
"ULY","Vostochny",
"ULY","Ulyanovsk Airport",
"ULY","Ulyanovsk Vostochny",
"UMB","North Shore",
"UMD","Uummannaq Airport",
"UME","Umea Airport",
"UME","Umea Airport",
"UMM","Summit Airport",
"UMM","Summit Airport",
"UMM","Summit Airport",
"UMM","Summit Airport",
"UMM","Summit Airport",
"UMR","Woomera Airport",
"UMR","Woomera Airport",
"UMT","Umiat Airport",
"UMT","Umiat Airport",
"UMU","Umuarama Airport",
"UMU","Umuarama Airport",
"UMU","Orlando de Carvalho",
"UND","Konduz Airport",
"UND","Konduz Airport",
"UND","Kunduz",
"UND","Konduz Airport",
"UND","Kunduz",
"UND","Kunduz",
"UNG","Kiunga Airport",
"UNG","Kiunga Airport",
"UNI","Union Island Airport",
"UNI","Union Island Airport",
"UNI","Union Island Airport",
"UNI","Union Island Airport",
"UNI","Union Island Airport",
"UNK","Unalakleet Airport",
"UNK","Unalakleet Airport",
"UNS","Umnak Airport",
"UNT","Unst Airport",
"UNT","Unst Airport",
"UNT","Unst Airport",
"UNT","Unst Airport",
"UNT","Unst Airport",
"UNT","Unst Airport",
"UOS","Franklin County",
"UOX","University-Oxford",
"UOX","University-Oxford",
"UPG","Hasanuddin",
"UPN","Uruapan Airport",
"UPN","Uruapan Airport",
"UPP","Upolu",
"UPP","Upolu",
"UQE","The Queens",
"UQE","The Queens",
"URA","Uralsk Airport",
"URA","Uralsk Airport",
"URA","Uralsk Airport",
"URA","Uralsk Airport",
"URA","Uralsk Airport",
"URB","Urubupunga Airport",
"URB","Urubupunga Airport",
"URB","Urubupunga Airport",
"URC","Diwopu",
"URG","Rubem Berta",
"URG","Rubem Berta",
"URO","Rouen Vallee de Seine",
"URO","Vallee de Seine",
"URO","Rouen Vallee de Seine",
"URO","Vallee de Seine",
"URO","Rouen Vallee de Seine",
"URO","Rouen Vallee de Seine",
"URT","Surat Thani Airport",
"URT","Surat Thani Airport",
"URY","Guriat",
"URY","Guriat",
"USA","Concord Padgett Regional",
"USA","Concord Regional",
"USH","Ushuaia Airport",
"USH","Islas Malvinas",
"USI","Usi Belli Coal Mine",
"USM","Samui",
"USM","Samui",
"USM","Samui",
"USN","Ulsan Airport",
"USN","Ulsan Airport",
"UST","St Augustine",
"UST","Northeast Florida Regional",
"UST","Northeast Florida Regional",
"UST","St. Augustine Airport",
"UST","St. Augustine Airport",
"UT1","Heber City Municipal - Russ McDonald Field",
"UT1","Heber Valley",
"UT2","A A Helicopters Inc",
"UTB","Muttaburra Airport",
"UTB","Muttaburra Airport",
"UTH","Udon Thani Airport",
"UTK","Utirik Island",
"UTM","Tunica Municipal",
"UTM","Tunica Municipal",
"UTN","Upington Airport",
"UTN","Upington Airport",
"UTN","Upington International",
"UTN","Upington Airport",
"UTN","Upington International",
"UTO","Indian Mountain AFS",
"UTO","Indian Mountain LRRS",
"UTO","Indian Mountain LRRS",
"UTO","Indian Mountain LRRS",
"UTO","Indian Mountain LRRS",
"UTO","Indian Mountain LRRS",
"UTP","U-Taphao International",
"UTP","U-Tapao Pattaya International",
"UTT","K.D. Matanzima",
"UTT","Mthatha Airport",
"UTT","Mthatha Airport",
"UTT","Mthatha Airport",
"UTT","Mthatha Airport",
"UTT","Mthatha Airport",
"UTW","Queenstown Airport",
"UUD","Mukhino",
"UUD","Mukhino",
"UUD","Mukhino",
"UUK","North Kuparuk",
"UUS","Yuzhno Sakhalinsk",
"UUS","Khomutovo",
"UUS","Khomutovo",
"UUS","Khomutovo",
"UUU","Manumu Airport",
"UUU","Manumu Airport",
"UVA","Garner Field",
"UVE","Ouvea Airport",
"UVE","Ouvea Ouloup",
"UVE","Ouvea Ouloup",
"UVE","Ouvea Ouloup",
"UVE","Ouvea Airport",
"UVE","Ouvea Airport",
"UVF","Hewanorra International",
"UVF","Hewanorra International",
"UVF","Hewanorra International",
"UVF","Hewanorra International",
"UVF","Hewanorra International",
"UVL","New Valley",
"UXA","Lik Camp Airport",
"UXB","Fassberg Airport",
"UXC","Hawley Municipal",
"UXC","Hawley Municipal",
"UXC","Hawley Municipal",
"UXC","Hawley Municipal",
"UXC","Hawley Municipal",
"UXD","Chowchilla Airport",
"UXD","Chowchilla Airport",
"UXE","Faulkton Municipal",
"UXE","Faulkton Municipal",
"UXE","Faulkton Municipal",
"UXE","Faulkton Municipal",
"UXE","Faulkton Municipal",
"UXF","Stanford Field",
"UXF","Stanford Field",
"UXG","Dutch John Airport",
"UXG","Dutch John Airport",
"UXH","Gostomel",
"UXI","Calder Bay Airport",
"UXJ","Madison",
"UXJ","Madison",
"UXJ","Madison",
"UXJ","Central Kentucky Regional",
"UXJ","Madison",
"UXJ","Central Kentucky Regional",
"UXK","Petaluma Municipal",
"UXL","Chariot Airport",
"UXM","47-Mile Mine Airport",
"UXM","47-Mile Mine Airport",
"UXN","Big Sandy Regional",
"UXN","Big Sandy Regional",
"UXO","Fitchburg Municipal",
"UXP","Stennis International",
"UXP","Stennis International",
"UXQ","Gilze-Rijen Airport",
"UXQ","Gilze-Rijen Airport",
"UXR","Monument Valley Airport",
"UXR","Monument Valley Airport",
"UXS","Cimarron Municipal",
"UXS","Cimarron Municipal",
"UXS","Cimarron Municipal",
"UXS","Cimarron Municipal",
"UXT","Lorain Cnty Regional",
"UXU","Cheboygan City/County",
"UXU","Cheboygan County",
"UXU","Cheboygan County",
"UXU","Cheboygan County",
"UXU","Cheboygan County",
"UXU","Cheboygan County",
"UXV","Enterprise Municipal",
"UXV","Enterprise Municipal",
"UXV","Enterprise Municipal",
"UXV","Enterprise Municipal",
"UXV","Enterprise Municipal",
"UXW","Putnam County",
"UXX","Hot Springs Airport",
"UXY","Circle Town County",
"UXY","Circle Town County",
"UXZ","Garrison Municipal",
"UXZ","Garrison Municipal",
"UXZ","Garrison Municipal",
"UXZ","Garrison Municipal",
"UXZ","Garrison Municipal",
"UXZ","Garrison Municipal",
"UY1","Angel S Adami",
"UY1","Angel S Adami",
"UYL","Nyala Airport",
"UYL","Nyala Airport",
"UZU","Curuzu Cuatia Airport",
"UZU","Curuzu Cuatia Airport",
"VA1","Emporia Greensville Regional",
"VA2","Chesapeake Regional",
"VA3","Mountain Empire",
"VA3","Mountain Empire",
"VA4","Leesburg Executive",
"VA5","Hanover County Municipal",
"VA6","Smith Mountain Lake",
"VA7","Bridgewater Air Park",
"VA8","Richmond Executive Chesterfield County",
"VA8","Chesterfield County",
"VA8","Richmond Executive Chesterfield County",
"VA9","Hampton Roads Executive",
"VAA","Vaasa Airport",
"VAA","Vaasa Airport",
"VAD","Moody AFB",
"VAD","Moody AFB",
"VAD","Moody AFB",
"VAD","Moody AFB",
"VAD","Moody AFB",
"VAF","Chabeuil",
"VAF","Chabeuil",
"VAF","Valence Chabeuil",
"VAF","Chabeuil",
"VAF","Valence Chabeuil",
"VAI","Vanimo Airport",
"VAI","Vanimo Airport",
"VAI","Vanimo Airport",
"VAI","Vanimo Airport",
"VAI","Vanimo Airport",
"VAK","Chevak Airport",
"VAK","Chevak Airport",
"VAN","Van Airport",
"VAN","Van Airport",
"VAO","Suavanao Airport",
"VAO","Suavanao Airport",
"VAR","Varna Airport",
"VAR","Varna Airport",
"VAS","Sivas Airport",
"VAS","Sivas Airport",
"VAV","Vava'u International",
"VAV","Vava'u International",
"VAV","Vava'u International",
"VAV","Vava'u International",
"VAV","Vava'u International",
"VAV","Vava'u International",
"VAV","Vava'u International",
"VAV","Vava'u International",
"VBG","Vandenberg AFB",
"VBG","Vandenberg AFB",
"VBS","Montichiari",
"VBS","Montichiari",
"VBS","Brescia Montichiari",
"VBS","Brescia Montichiari",
"VBS","Brescia Montichiari",
"VBS","Montichiari",
"VBS","Montichiari",
"VBY","Visby Airport",
"VBY","Visby Airport",
"VCA","Can Tho Airport",
"VCA","Can Tho Airport",
"VCA","Can Tho Airport",
"VCA","Can Tho Airport",
"VCA","Can Tho International",
"VCA","Can Tho Airport",
"VCA","Can Tho International",
"VCA","Can Tho Airport",
"VCA","Can Tho International",
"VCB","View Cove Airport",
"VCE","Venezia/Tessera",
"VCE","Marco Polo International",
"VCE","Marco Polo International",
"VCE","Marco Polo International",
"VCP","Viracopos International",
"VCR","Carora Airport",
"VCR","Carora Airport",
"VCT","Victoria County Foster",
"VCT","Victoria Regional",
"VCV","Southern California Logistics",
"VDA","Ovda Airport",
"VDA","Ovda Airport",
"VDC","Vitoria Da Conquista Airport",
